id,y_2001,y_2002,y_2003,y_2004,y_2005,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
370630001011,59200632,57306307,57659037,57857794,58086657,56178406,71276586,69372189,69444984,69415477,69523796,69505198,70170477,69531224,89048124,87378115,124983012,293467758
370630001012,46060859,47484742,48860937,49661635,50281814,51348631,59930327,60251159,60173609,60127201,60767119,61596141,62037270,61487783,70486171,69880698,93938776,239712027
370630001021,55517559,54672524,54623608,54721071,54634033,54766168,76108342,75780622,74574448,75825515,76343078,76326068,76550621,75128141,79049689,78366953,109762562,273534148
370630001022,234741161,234454088,217134566,220184372,221049029,221679547,366000860,365547932,238233509,228183779,236557672,236312124,237658414,236405845,256412676,261234763,341945543,687103209
370630002001,44092408,40341132,44481001,46008072,46212914,45457637,66339581,65934793,65977706,66440827,66109022,67294075,67384484,66064042,79788880,76028262,103296331,230076453
370630002002,24366347,23997161,24111786,24466525,24915643,25364017,32810153,32973637,33160874,33548806,34198027,34296642,35480370,34496264,59935174,57070943,79323644,204738562
370630002003,32283686,31905501,32145763,32328881,32624706,33082083,57095479,56469279,56530603,56615306,56571806,56304812,60986520,55495687,86729712,82768963,106790538,241197295
370630003011,64007906,63680653,46091165,46398002,46263110,67763080,86576508,87295123,87679030,91199396,95131210,96846882,96936532,95872588,113223944,97046898,142763715,289555103
370630003012,13922142,13619956,13862105,14015985,14681553,15186014,23705399,23741237,23645916,23730133,23744099,23748914,25117572,22744230,31703444,30329043,43734940,106482797
370630003013,18726915,23757097,25604022,25754172,26788106,27168722,40452636,41232218,41638582,41204047,41736618,42158075,44758287,40960405,63353042,61764841,76594183,176616034
370630003021,38613050,38087487,38127617,38957351,39005261,40607600,64677233,64196569,64800406,64563098,65142501,65479720,70454274,65114898,101401957,97599318,119920794,255422193
370630003022,31626443,31106655,32058385,32064587,32152718,32260630,52140470,52159358,52389057,52282291,52439534,52759329,57216895,49096555,74460197,72004863,91276067,203615519
370630003023,55835506,55656640,56078910,53840662,54639466,54970672,94937543,95922151,97116770,97614353,97679562,98431968,119229764,98454287,150476355,152371596,187383430,423536941
370630004011,46887968,46535746,45807122,45554779,45867327,46484369,67512625,67332756,67193981,67048057,67502876,67819930,67794813,66740938,85851041,84386945,118232783,250713070
370630004012,66131077,65993775,65947674,66052098,66230842,67005473,102835730,102541820,102513765,102312601,102357974,102515319,103836047,102259766,130869579,128622762,158952063,356461705
370630004013,42402354,44734442,46356564,46972301,47785644,50074126,81560054,80436591,81066476,80611748,82848778,81175074,85520323,76276093,106410989,102798119,135391142,297911752
370630004021,115948950,115119345,118333677,138624748,144767186,148899415,250205691,236897380,240569730,242338511,242435302,257822768,293134960,282011053,435440051,449201143,566260405,1249440956
370630005001,20042064,20042064,19897383,20162832,20694432,20663070,27653165,27653165,28703038,29011747,30287339,34146286,35404386,35361447,64525909,62954335,103026417,238933150
370630005002,17720108,17509385,18556561,19594117,19759214,19806169,24238968,24211116,32557226,34087273,34873312,30141592,30220716,30042617,54916424,52968799,72015907,178150703
370630005003,17996844,17540197,17620961,18214215,18245018,19383062,28093266,28278636,28465681,28404160,29865332,32346945,32200213,31394089,43277510,42259399,61654349,148723515
370630005004,19183143,18780418,19032279,19118532,19237528,19409012,28663425,28595268,33482644,32945348,35303995,35239610,35435914,33819806,39649385,39173468,55583982,144774066
